OBJECTID,FACILITYID,INSTALLDATE,HIGHELEV,INVERT,INVERTELEV,RIMELEV,CVTYPE,WALLMAT,MHTYPE,CONDITION,CUTDEPTH,FLOWDIR,LINED,GPSDATE,WATERTYPE,LOCDESC,ENABLED,ACTIVEFLAG,OWNEDBY,MAINTBY,SUMFLOW,LASTUPDATE,LASTEDITOR,geometry,ResourceID
1129,MH-1130,19720101,,9,688.1999999999999,697.1999999999999,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:697.6984,True,True,Our Agency,Our Agency,,20150518121030,Esri,POINT (-88.18030610160801 41.77275497713033),c3804fa9-0967-475d-b66c-732ff31e2548
1130,MH-1131,19780101,,10,681.03,691.03,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:689.994,True,True,Our Agency,Our Agency,,20150518121030,Esri,POINT (-88.1725819028671 41.77388995297014),77b1eff6-c0b8-4592-9350-e105dc8b6f38
1131,MH-1132,19720101,,10,686.2700000000001,696.2700000000001,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:696.0431,True,True,Our Agency,Our Agency,,20150518121030,Esri,POINT (-88.17505899881382 41.77329178674989),5dad3e7d-262e-44e9-8126-4883104236ed
1132,MH-1133,19830101,,8,668.77,676.77,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:677.9055,True,True,Our Agency,Our Agency,,20150518121031,Esri,POINT (-88.16741615742039 41.77365932960157),c2629f8b-aafa-4e85-93c9-8bd83b03b625
1133,MH-1134,19780101,,9,678.22,687.22,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:686.9097,True,True,Our Agency,Our Agency,,20150518121031,Esri,POINT (-88.16877993393501 41.773366798040264),e3151035-d57a-45a8-8e1a-f9d975ed3e21
1134,MH-1135,19680101,,11,673.92,684.92,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:685.1948,True,True,Our Agency,Our Agency,,20150518121031,Esri,POINT (-88.17627140646528 41.76958862495944),34287401-0203-46e5-9135-8ab766fe4206
1135,MH-1136,19680101,,11,673.66,684.66,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:685.6686,True,True,Our Agency,Our Agency,,20150518121031,Esri,POINT (-88.17615565782393 41.76970167044486),a128aa48-5403-4f4b-83ad-0ce4f0dae989
1136,MH-1137,000000,,17,675.55,692.55,,Concrete (Non-Reinforced),Drop,,,,,,Sewage,Elevation:692.2711,True,True,Our Agency,Our Agency,,20150518121031,Esri,POINT (-88.17363632149122 41.77070357419322),b414ab7d-7ee2-4749-88a1-5125f13572ac
1137,MH-1138,19660101,,11,691.01,702.01,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:702,True,True,Our Agency,Our Agency,,20150518121031,Esri,POINT (-88.17181952926471 41.77084395843076),2cf14e5a-d83f-42b5-9bdf-c5e1ce7f9852
1138,MH-1139,19890101,,33,675.5600000000001,708.5600000000001,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:708.0001,True,True,Our Agency,Our Agency,,20150518121031,Esri,POINT (-88.18051395468257 41.78054224540149),5d2feb7c-6e93-4765-9478-241a6cd332f2
1139,MH-1140,19990101,,8,681.61,689.61,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:690.6206,True,True,Private,Private,,20150518121031,Esri,POINT (-88.17335817983925 41.783519465398705),c3f812ac-9aca-4da8-97b9-1277f8496d3b
1140,MH-1141,19670101,,17,675.26,692.26,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:691.7308,True,True,Our Agency,Our Agency,,20150518121031,Esri,POINT (-88.17284812941199 41.78321819676787),6c0dfd72-9701-4bcc-b405-34e6124d65b6
1141,MH-1142,19810101,,12,680.99,692.99,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:690.4602,True,True,Private,Private,,20150518121031,Esri,POINT (-88.16752776444173 41.78271981603479),45994a8b-a0cc-4233-8813-e03cff24dda9
1142,MH-1143,19800101,,7,676.47,683.47,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:683.3533,True,True,Private,Private,,20150518121031,Esri,POINT (-88.17041904043104 41.78283294847068),be477b92-da64-44ac-acae-9507606c8d77
1143,MH-1144,19970101,,4,692.87,696.87,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:696,True,True,Private,Private,,20150518121031,Esri,POINT (-88.182789268307 41.78216461088534),70a7f8dc-00a5-49c3-9126-ea3c57b0e15a
1144,MH-1145,19860101,,6,701.51,707.51,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:707.9883,True,True,Private,Private,,20150518121031,Esri,POINT (-88.17867592442978 41.78045546411587),0335b457-2835-4284-ba01-cf0d21e0a36b
1145,MH-1146,19870101,,5,694.8,699.8,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:697.8855,True,True,Private,Private,,20150518121031,Esri,POINT (-88.15591925671528 41.79107502297962),4d77da3d-5830-433d-b443-597ceaad8f00
1146,MH-1147,19910101,,7,691.63,698.63,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:695.097,True,True,Private,Private,,20150518121031,Esri,POINT (-88.1583806907679 41.78504177503071),cfd4e79f-4d51-45b0-8241-07bc10edec42
1147,MH-1148,19930101,,5,697.54,702.54,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:701.986,True,True,Private,Private,,20150518121031,Esri,POINT (-88.16664833146476 41.780672066253565),9c2d57e6-f5e2-4746-8205-f27bc7e363f8
1148,MH-1149,19930101,,4,695.26,699.26,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:700,True,True,Private,Private,,20150518121031,Esri,POINT (-88.16591889793561 41.78041918218442),207d56e2-8aa4-4c9d-aa83-4317d720165e
1149,MH-1150,20010101,,8,680.94,688.94,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:688.5593,True,True,Our Agency,Our Agency,,20150518121031,Esri,POINT (-88.15113297129766 41.77894625821211),befe2bd7-e013-4405-bfca-bf26a6f12955
1150,MH-1151,19760101,,27,671.53,698.53,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:701.782,True,True,Our Agency,Our Agency,,20150518121031,Esri,POINT (-88.18211498959595 41.784044362622375),e5049f96-3ce9-48f2-a86e-7441516c34a1
1151,MH-1152,000000,,,,,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:673.4833,True,False,Our Agency,Our Agency,,20150518121031,Esri,POINT (-88.14555670620851 41.76977748621663),f9043055-a571-45f3-93f8-5094fd06e995
1152,MH-1153,000000,,9,669.13,678.13,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:676.7946,True,True,Our Agency,Our Agency,,20150518121031,Esri,POINT (-88.1478321897528 41.772342604391206),decc9e35-3ac1-40b7-88ed-5a207a943da6
1153,MH-1154,000000,,8,,,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:683.8142,True,True,Our Agency,Our Agency,,20150518121031,Esri,POINT (-88.15140929842964 41.76973442286133),7948eb93-e9af-4679-b264-dc3e944bf121
1154,MH-1155,000000,,8,,,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:681.8132,True,True,Our Agency,Our Agency,,20150518121031,Esri,POINT (-88.14973288419527 41.7696521684166),118e5c47-406c-40dc-bb33-ec010e6da826
1155,MH-1156,000000,,14,676.633,690.633,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:689.5225,True,True,Our Agency,Our Agency,,20150518121031,Esri,POINT (-88.16356178028029 41.769415782048334),003ca593-8ba0-4f03-89be-051350cc415e
1156,MH-1157,000000,,10,676.7819999999999,686.7819999999999,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:686.043,True,True,Our Agency,Our Agency,,20150518121031,Esri,POINT (-88.16280813731872 41.76940837870887),556b4850-d492-4aae-a1b4-1693db2989f3
1157,MH-1158,000000,,16,676.748,692.748,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:692.1583,True,True,Our Agency,Our Agency,,20150518121031,Esri,POINT (-88.16361159502677 41.76930556725479),2a684a15-5226-4c50-a977-bd2ec97afa12
1158,MH-1159,000000,,10,674.457,684.457,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:684.8646,True,True,Our Agency,Our Agency,,20150518121031,Esri,POINT (-88.17717121772198 41.76904837293758),dbd25bab-51ac-4e46-ae91-857a509c139e
1159,MH-1160,000000,,11,,,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:698.2279,True,True,Our Agency,Our Agency,,20150518121031,Esri,POINT (-88.17426516752427 41.76880579318398),9430bbec-19e0-427e-85a9-b69a4ed0aa42
1160,MH-1161,000000,,10,682.153,692.153,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:692.7289,True,True,Our Agency,Our Agency,,20150518121031,Esri,POINT (-88.17573598575997 41.76866768368524),245dfb36-e017-4404-901d-434778832a62
1161,MH-1162,000000,,10,,,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:694.073,True,True,Our Agency,Our Agency,,20150518121032,Esri,POINT (-88.16047845903816 41.76833603546046),5841e6d9-a2c7-4746-b983-ce8e1724e06e
1162,MH-1163,000000,,9,,,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:697.5022,True,True,Our Agency,Our Agency,,20150518121032,Esri,POINT (-88.18065464420539 41.76820111136337),292d0718-6393-4e9b-83ee-3d7a552ff46b
1163,MH-1164,000000,,7,,,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:701.4699,True,True,Our Agency,Our Agency,,20150518121032,Esri,POINT (-88.15750021342262 41.767962607794296),686c52a3-d68c-4e46-9c8e-8eba1868842e
1164,MH-1165,000000,,12,683.494,695.494,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:695.3699,True,True,Our Agency,Our Agency,,20150518121032,Esri,POINT (-88.17066944987643 41.76782653940219),654ea5ca-6aea-4b6b-9707-bf1bed3715cf
1165,MH-1166,000000,,15,683.502,698.502,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:698.4807,True,True,Our Agency,Our Agency,,20150518121032,Esri,POINT (-88.18163928865069 41.767790018656015),1590c13e-a338-4619-9ccb-1a0dfec2eca9
1166,MH-1167,000000,,8,676.479,684.479,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:684.5203,True,True,Our Agency,Our Agency,,20150518121032,Esri,POINT (-88.17839458921868 41.76753719707918),bdeac5f5-d897-48e3-8074-2ba4a1552606
1167,MH-1168,000000,,6,,,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:696.1522,True,True,Our Agency,Our Agency,,20150518121032,Esri,POINT (-88.17454564239226 41.7674889083034),1105ffa4-b9c1-4a5a-82a4-019178edb810
1168,MH-1169,000000,,9,,,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:694.2503,True,True,Our Agency,Our Agency,,20150518121032,Esri,POINT (-88.17612476001243 41.767436882367925),918e8304-b3e8-43a9-bd0c-e3611d980068
1169,MH-1170,000000,,10,,,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:689.8916,True,True,Our Agency,Our Agency,,20150518121032,Esri,POINT (-88.18067132774398 41.76628800319642),5af474cc-b7e3-4a0e-8cfb-8d9b06e90c4e
1170,MH-1171,000000,,7,662.356,669.356,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:668.2573,True,True,Our Agency,Our Agency,,20150518121032,Esri,POINT (-88.1480738516868 41.765923904713375),d736c539-3e8b-4ca7-94a9-f640c3a5beb3
1171,MH-1172,000000,,8,681.933,689.933,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:689.9869,True,True,Our Agency,Our Agency,,20150518121032,Esri,POINT (-88.18161975566373 41.76573408692303),5f69bab3-7db3-404d-a807-709bee415447
1172,MH-1173,000000,,12,678.963,690.963,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:689.9081,True,True,Our Agency,Our Agency,,20150518121032,Esri,POINT (-88.17452090549627 41.76565951631026),1e5b24d5-4791-44fd-9ca2-6519a917ee44
1173,MH-1174,000000,,6,657.24,663.24,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:667.2164,True,True,Our Agency,Our Agency,,20150518121032,Esri,POINT (-88.14737151181019 41.765497589670474),9cbfbb94-7b9b-4bbf-9927-11007f86d92c
1174,MH-1175,19850101,,5,722.26,727.26,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:725.8547,True,True,Our Agency,Our Agency,,20150518121032,Esri,POINT (-88.12809915298641 41.76437422345941),64e544dd-e23d-4b42-b86f-a8ce59285fce
1175,MH-1176,19840101,,,,,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:703.9862,True,True,Private,Private,,20150518121032,Esri,POINT (-88.16889605876395 41.76859686404536),25cc3550-eff8-477b-a6b5-6cd5b42bcdbf
1176,MH-1177,19790101,,5,,,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:727.8107,True,True,Our Agency,Our Agency,,20150518121032,Esri,POINT (-88.13831144495707 41.78467011158656),57aa2fe1-7b4b-4812-b613-08a697c2dfa6
1177,MH-1178,000000,,21,693.38,714.38,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:715.9101,True,True,Our Agency,Our Agency,,20150518121032,Esri,POINT (-88.12844066863747 41.78020102042495),f9094589-d02f-4c0c-9113-16231312eb66
1178,MH-1179,19890101,,15,692.86,707.86,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:709.2039,True,True,Our Agency,Our Agency,,20150518121032,Esri,POINT (-88.12837281805433 41.77882761886123),abe60025-bb5e-46c4-8d88-675926b6d916
1179,MH-1180,000000,,7,738.43,745.43,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:746.8687,True,True,Our Agency,Our Agency,,20150518121032,Esri,POINT (-88.12470879719446 41.7756356030298),d8c4deae-751a-4950-8297-73eb7eff946a
1180,MH-1181,19730101,,9,744.2900000000001,753.2900000000001,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:753.6572,True,True,Our Agency,Our Agency,,20150518121032,Esri,POINT (-88.12011790739564 41.77266505259247),efc34928-8f74-4964-823b-e7517a19252b
1181,MH-1182,19730101,,12,740.6400000000001,752.6400000000001,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:751.8191,True,True,Our Agency,Our Agency,,20150518121032,Esri,POINT (-88.12026456829672 41.7712413573026),637045fe-a961-4cba-9acf-d6d5d0226169
1182,MH-1183,19650101,,7,741.9200000000001,748.9200000000001,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:748.6899,True,True,Our Agency,Our Agency,,20150518121032,Esri,POINT (-88.12261264729365 41.77295418829697),a2beafa0-ca40-471a-9859-70ef6f1146d3
1183,MH-1184,19680101,,12,739.67,751.67,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:751.3917,True,True,Our Agency,Our Agency,,20150518121032,Esri,POINT (-88.12308745840816 41.771408584569485),1bf86391-901f-42ad-950f-59980bcb5c9c
1184,MH-1185,19790101,,6,698.99,704.99,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:703.8133,True,True,Our Agency,Our Agency,,20150518121032,Esri,POINT (-88.12870940849746 41.78370614935706),7cc196cb-386f-4038-b89c-50359b5cff4a
1185,MH-1186,19850101,,5,699.91,704.91,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:703.8395,True,True,Our Agency,Our Agency,,20150518121032,Esri,POINT (-88.12417870848175 41.78442314131055),4fb70f58-dc7c-417a-a86f-3b817d41d8e0
1186,MH-1187,19790101,,4,699.01,703.01,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:703.4862,True,True,Our Agency,Our Agency,,20150518121032,Esri,POINT (-88.12697885006448 41.78386488336438),34792bca-d610-4941-b7b9-c2c5d06c5889
1187,MH-1188,19790101,,5,696.97,701.97,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:700.9673,True,True,Our Agency,Our Agency,,20150518121032,Esri,POINT (-88.12615594254342 41.78332183976696),619abee4-abcc-4f15-a1d5-a623b35672c4
1188,MH-1189,19790101,,9,696.38,705.38,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:703.9227,True,True,Our Agency,Our Agency,,20150518121032,Esri,POINT (-88.12296345897234 41.783329812087835),a7c8233f-3e5c-4f95-a58b-9190c91b0d49
1189,MH-1190,19850101,,6,699.3000000000001,705.3000000000001,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:705.2162,True,True,Our Agency,Our Agency,,20150518121032,Esri,POINT (-88.12077645800888 41.784402706400385),48119bdb-6818-4f68-964b-dfb6f48deab7
1190,MH-1191,000000,,9,697.12,706.12,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:705.5663,True,True,Our Agency,Our Agency,,20150518121033,Esri,POINT (-88.14591115656647 41.783048035793975),62870c15-4645-48ab-9e73-b3f418f2eebc
1191,MH-1192,000000,,6,708.05,714.05,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:713.9127,True,True,Our Agency,Our Agency,,20150518121033,Esri,POINT (-88.14308549378575 41.782956094909835),d252e84e-11a8-4a2d-9b28-297e6c095b11
1192,MH-1193,000000,,9,702.9599999999999,711.9599999999999,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:711.8809,True,True,Our Agency,Our Agency,,20150518121033,Esri,POINT (-88.14620363351717 41.77806075637818),146703c5-13e3-45a9-8748-edba3a39413f
1193,MH-1194,000000,,11,707.89,718.89,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:718.6355,True,True,Our Agency,Our Agency,,20150518121033,Esri,POINT (-88.1422078835139 41.77584341434345),8f9e5f50-43e3-4be1-9f4e-d59008228ac4
1194,MH-1195,000000,,9,710.46,719.46,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:720.0011,True,True,Our Agency,Our Agency,,20150518121033,Esri,POINT (-88.14236147828319 41.77838158020477),d4a398ce-5d4b-44ed-80a3-91d17fee2e2d
1195,MH-1196,000000,,7,718.77,725.77,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:725.9011,True,True,Our Agency,Our Agency,,20150518121033,Esri,POINT (-88.13908402622951 41.77948495039265),c30c8c55-825b-48c8-8118-1ffcd71b42ea
1196,MH-1197,000000,,7,719,726,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:725.7651,True,True,Our Agency,Our Agency,,20150518121033,Esri,POINT (-88.13908533708232 41.7795121480769),8f7b9ec4-786b-4147-b9d2-f725e41a0f12
1197,MH-1198,000000,,8,715.7299999999999,723.7299999999999,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:723.9691,True,True,Our Agency,Our Agency,,20150518121033,Esri,POINT (-88.13790472022923 41.77800801948965),a7b7e3f7-85f4-4cac-ba75-563f2b5834cc
1198,MH-1199,000000,,8,707.01,715.01,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:715.3036,True,True,Our Agency,Our Agency,,20150518121033,Esri,POINT (-88.13878383181371 41.77486384459124),590f291d-83fe-4910-9384-b7f4b19854c4
1199,MH-1200,19890101,,6,673.78,679.78,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:679.3104,True,True,Private,Private,,20150518121033,Esri,POINT (-88.146359691245 41.77146958857621),6dc6864a-bb70-45d8-97bb-f1d7fb687f09
1200,MH-1201,19890101,,5,667.83,672.83,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:672.2644,True,True,Our Agency,Our Agency,,20150518121033,Esri,POINT (-88.14651384587222 41.77068900724716),be83e54b-bb60-4274-ba9e-ee3d4a92d8bc
1201,MH-1202,19970101,,8,699.69,707.69,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:707.2715,True,True,Our Agency,Our Agency,,20150518121033,Esri,POINT (-88.1450711140293 41.77500542019254),59dfb5e1-bd76-44ba-91dc-891a2ea41b19
1202,MH-1203,19990101,,6,710.3499999999999,716.3499999999999,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:716.0942,True,True,Our Agency,Our Agency,,20150518121033,Esri,POINT (-88.14375828273424 41.77300199716442),48a161c4-904f-44e3-8306-a692e05eec0a
1203,MH-1204,19850101,,13,703.44,716.44,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:715.9909,True,True,Our Agency,Our Agency,,20150518121033,Esri,POINT (-88.14197968941994 41.7722248470705),123b25a9-fea9-457a-879b-bacf24df2d83
1204,MH-1205,19990101,,8,684.87,692.87,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:717.6057,True,True,Our Agency,Our Agency,,20150518121033,Esri,POINT (-88.14233531828965 41.77342434846679),1efe1c9d-bb8c-4408-b6e7-ed579e04ccdc
1205,MH-1206,19850101,,8,691.56,699.56,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:699.5229,True,True,Our Agency,Our Agency,,20150518121033,Esri,POINT (-88.12967855213353 41.777632928618715),f8a72b00-a544-416a-9041-9496db7f2b9b
1206,MH-1207,19850101,,4,693.63,697.63,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:699.1666,True,True,Our Agency,Our Agency,,20150518121033,Esri,POINT (-88.1304766625897 41.777637277577305),f9a11e16-0f40-4512-92ed-d1d2200b9794
1207,MH-1208,000000,,10,716.91,726.91,,Concrete (Non-Reinforced),Drop,,,,,,Sewage,Elevation:726.9445,True,True,Our Agency,Our Agency,,20150518121033,Esri,POINT (-88.12953208462719 41.77518046035839),08255925-b58d-4a65-b455-695b95c71376
1208,MH-1209,19850101,,13,718.8299999999999,731.8299999999999,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:732.7454,True,True,Our Agency,Our Agency,,20150518121033,Esri,POINT (-88.12939724841175 41.7749129526175),255ca83e-9aed-4396-bd85-f73a2979b3a2
1209,MH-1210,19850101,,13,688.73,701.73,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:701.4866,True,True,Our Agency,Our Agency,,20150518121033,Esri,POINT (-88.13238846285067 41.775509872056574),ed12f751-1010-47f3-b388-161b22d1fdfd
1210,MH-1211,000000,,0,0,0,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:692.3536,True,True,Our Agency,Our Agency,,20150518121033,Esri,POINT (-88.1379497831351 41.771862920340816),0494867f-b1f0-42bb-b822-e22a065f055e
1211,MH-1212,19630101,,9,716.97,725.97,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:726.0082,True,True,Our Agency,Our Agency,,20150518121033,Esri,POINT (-88.13136735574682 41.77162605865609),46a0b033-ee6d-4b23-8e62-d7b9b1f6e289
1212,MH-1213,19630101,,10,723.03,733.03,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:733.4095,True,True,Our Agency,Our Agency,,20150518121033,Esri,POINT (-88.13003902233903 41.770544154724575),577b6180-604a-4243-bcb5-42a48fdecb60
1213,MH-1214,19590101,,22,719.5999999999999,741.5999999999999,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:741.6675,True,True,Our Agency,Our Agency,,20150518121033,Esri,POINT (-88.12899158676248 41.774626246578435),d0ee7493-e452-4e8d-87c9-2df83ace6256
