OBJECTID,FACILITYID,INSTALLDATE,MATERIAL,DIAMETER,MAINSHAPE,LINEDYEAR,LINERTYPE,FROMMH,TOMH,WATERTYPE,ENABLED,ACTIVEFLAG,OWNEDBY,MAINTBY,SUMFLOW,LASTUPDATE,LASTEDITOR,DOWNELEV,UPELEV,SLOPE,SHAPE_Length,geometry,ResourceID
1317,1749-1460,19670101,Unknown,8",Circular,,,MH-1749,MH-1460,Sewage,True,True,Our Agency,Our Agency,,20150518121938,Esri,680.736,,,120.11584022161354,"LINESTRING M (-88.17156204122143 41.76893305716183 0,-88.1716827368111 41.76890493577173 34.48284,-88.17184041489016 41.7688517667686 81.65851,-88.17196895251715 41.76880842282468 120.11584000000002)",8c18cbfa-1a50-4719-b98d-d2dbfa744f75
1318,873-1459,19580101,Vitrified Clay,10",Circular,,,MH-873,MH-1459,Sewage,True,True,Our Agency,Our Agency,,20150518121938,Esri,688.897,693.4590000000001,3.75098974965071,121.621233447111,"LINESTRING M (-88.16260790470061 41.7686380343652 0,-88.1626557553209 41.76894162658122 111.39343000000001,-88.16267386866758 41.76896620193697 121.62123000000001)",5b3d5276-1160-4381-b695-70e4e64be5fb
1319,290-2058,19580101,Unknown,8",Circular,,,MH-290,MH-2058,Sewage,True,True,Our Agency,Our Agency,,20150518121938,Esri,686.3209999999999,689.134,4.98113488569008,56.47307420004309,"LINESTRING M (-88.16134260514914 41.76847562926339 0,-88.16134649925007 41.76863058160039 56.47307000000001)",5b2040ae-8ac6-4480-ad48-0e85c7b93027
1320,577-11,19680101,Unknown,8",Circular,,,MH-577,MH-11,Sewage,True,True,Our Agency,Our Agency,,20150518121938,Esri,678.814,,,193.28594174276884,"LINESTRING M (-88.17864025115217 41.7689019891008 0,-88.1786535724382 41.76879066159661 40.72905000000001,-88.1786711843719 41.76864346662041 94.58015000000002,-88.17867415074926 41.76861868626504 103.64605000000002,-88.17866524697803 41.7685532555556 127.61174000000001,-88.17864532925935 41.76837364282499 193.28594000000004)",9d7a4573-c1a5-436d-96b3-8a2ba2eb6a98
1321,1464-286,19660101,Unknown,8",Circular,,,MH-1464,MH-286,Sewage,True,True,Our Agency,Our Agency,,20150518121938,Esri,686.276,687.0740000000001,0.31817546866074,250.80500497380734,"LINESTRING M (-88.1748558099401 41.76808793261616 0,-88.17483609668163 41.76818875891938 37.13157,-88.17483320149616 41.76820356863223 42.585570000000004,-88.17475418309903 41.76871233421688 229.22358000000003,-88.17474504581833 41.76877116405946 250.80500000000004)",ff2b9187-11a8-419f-bc40-1bc9c1d2bfd6
1322,875-291,19680101,Unknown,8",Circular,,,MH-875,MH-291,Sewage,True,True,Our Agency,Our Agency,,20150518121938,Esri,675.336,681.201,2.50002599392354,234.59756075557817,"LINESTRING M (-88.17635206221212 41.7683914334502 0,-88.17638262255718 41.76837097568947 11.183590000000002,-88.1765496911062 41.76827811594753 67.94719,-88.17667175145604 41.76821508942185 108.39700000000002,-88.17698524617744 41.7680532202423 212.28558000000004,-88.17705266612688 41.76801855517307 234.59756000000004)",59413cb0-51e6-4bd6-8811-e861c968a60f
1323,1168-1761,19790101,Unknown,8",Circular,,,MH-1168,MH-1761,Sewage,True,True,Our Agency,Our Agency,,20150518121938,Esri,,,,184.59216064402545,"LINESTRING M (-88.17454564239226 41.7674889083034 0,-88.1745378402296 41.76740476469425 30.734860000000005,-88.17450979228565 41.767102340061626 141.20062000000001,-88.17449877683322 41.7669835459464 184.59216000000004)",271ec0cc-27c8-443d-a818-01289e7bd334
1324,1166-881,19700101,Unknown,8",Circular,,,MH-1166,MH-881,Sewage,True,True,Our Agency,Our Agency,,20150518121938,Esri,,683.502,,362.67546192645165,"LINESTRING M (-88.18163928865069 41.767790018656015 0,-88.1816830608977 41.767565679320384 82.61448000000001,-88.18178238222622 41.767017750832814 284.10408000000007,-88.1818211145314 41.76680408489968 362.67546000000004)",219c80e4-9fa6-46e8-ae3e-f1a94e0000ae
1325,1764-2070,19700101,Unknown,8",Circular,,,MH-1764,MH-2070,Sewage,True,True,Our Agency,Our Agency,,20150518121938,Esri,677.039,,,353.8441351007282,"LINESTRING M (-88.1794174675141 41.76647602921727 0,-88.17940618403031 41.766477701385746 3.1379200000000003,-88.1792809913285 41.76649625849221 37.954060000000005,-88.1791093893117 41.76652169589321 85.67671000000001,-88.17902930760225 41.766533566831654 107.94750000000002,-88.17881782029157 41.76656491424394 166.76208000000003,-88.17877760915223 41.76657087549997 177.94486000000003,-88.17850758656107 41.76661089693638 253.03789000000003,-88.17815027382686 41.76668141319383 353.84414000000004)",a70bb641-c878-4efe-ac9a-e47f0b181879
1326,1470-299,19220101,Unknown,8",Circular,,,MH-1470,MH-299,Sewage,True,True,Our Agency,Our Agency,,20150518121938,Esri,,,,283.0742705226136,"LINESTRING M (-88.14988801103874 41.76627141960747 0,-88.14988115836809 41.76640063538897 47.12203000000001,-88.14987424083888 41.76653107826136 94.69156000000001,-88.149873964943 41.766536317046025 96.60200000000002,-88.14986704615028 41.76666677071725 144.17547000000002,-88.14986677151224 41.76667198969575 146.07869000000002,-88.14985959724396 41.766807257208086 195.40766000000002,-88.14985957810144 41.76680764433452 195.54883000000004,-88.14985240374293 41.76694293255145 244.88534000000004,-88.14985238468498 41.76694328996599 245.01568000000003,-88.14984684862021 41.767047652352886 283.07427000000007)",268879e4-888e-4ebf-ad98-4c4fe63cb98b
1327,882-1170,19700101,Unknown,8",Circular,,,MH-882,MH-1170,Sewage,True,True,Our Agency,Our Agency,,20150518121938,Esri,,,,295.1045878302009,"LINESTRING M (-88.18172629942822 41.766108961474224 0,-88.18129782718098 41.76618167963723 119.85565000000001,-88.18107439532743 41.76621959797122 182.35562000000002,-88.18104769951348 41.7662241292441 189.82322000000002,-88.18079845460026 41.76626642911695 259.54382000000004,-88.18079756309085 41.76626658189586 259.79332000000005,-88.18067132774398 41.76628800319642 295.10459000000003)",957f1bba-ca53-466c-86db-558bb67f03b9
1328,570-864,19690101,Vitrified Clay,10",Circular,,,MH-570,MH-864,Sewage,True,True,Our Agency,Our Agency,,20150518121938,Esri,690.94,689.389,1.29329145979415,119.92656320849073,"LINESTRING M (-88.14735404849931 41.77989465562219 0,-88.14736816441219 41.779565710094225 119.92656000000002)",65df0767-e524-4711-a287-7dd9ac7accc2
1329,675-1862,19820101,Vitrified Clay,10",Circular,,,MH-675,MH-1862,Sewage,True,True,Our Agency,Our Agency,,20150518121939,Esri,750.29,750.96,0.319120429068323,209.9520867266781,"LINESTRING M (-88.11936159849338 41.795909065562974 0,-88.12013012444217 41.79587396768725 209.95209000000003)",3e03a852-0333-46c8-87f2-7adb16ace299
1330,1862-974,19800101,Vitrified Clay,10",Circular,,,MH-1862,MH-974,Sewage,True,True,Our Agency,Our Agency,,20150518121939,Esri,749.9,750.29,0.616563945885763,63.253779693476496,"LINESTRING M (-88.12013012444217 41.79587396768725 0,-88.12033364279392 41.795790671111874 63.253780000000006)",d4ee4604-64da-4a42-a3c2-13d60814c0a1
1331,395-1572,19880101,Vitrified Clay,8",Circular,,,MH-395,MH-1572,Sewage,True,True,Our Agency,Our Agency,,20150518121939,Esri,753.16,754.07,0.588035815731129,154.75247861707948,"LINESTRING M (-88.12878824514924 41.794677339042266 0,-88.12886621477092 41.794620517421876 29.677440000000004,-88.12891589991865 41.79458430960084 48.58876000000001,-88.12919481828226 41.79438104583187 154.75248000000002)",37e4a5b5-3ba2-4555-8446-ffda44816c10
1332,411-979,19640101,Vitrified Clay,8",Circular,,,MH-411,MH-979,Sewage,True,True,Our Agency,Our Agency,,20150518121939,Esri,0,0,-0,90.4171599145806,"LINESTRING M (-88.12819256857124 41.792531438229865 0,-88.12819872317125 41.792527461520805 2.2173400000000005,-88.12831556644971 41.79245194613457 44.31747000000001,-88.12844351178765 41.792369258345204 90.41716000000001)",acdc2b54-207e-4dfb-b9bc-0931ebb72386
1333,1261-108,19690101,Vitrified Clay,10",Circular,,,MH-1261,MH-108,Sewage,True,True,Our Agency,Our Agency,,20150518121939,Esri,754.15,755.18,0.292093922525528,352.6263029008949,"LINESTRING M (-88.12293793591488 41.79204834431063 0,-88.12333333610862 41.79204114728624 107.85632000000001,-88.12364849009388 41.79203540600614 193.82332000000002,-88.12415494491066 41.79202618040404 331.97295,-88.12423065985149 41.79202480113223 352.62630000000007)",a652fff3-8ec6-43f6-901c-d06e916c2d47
1334,1869-109,19690101,Vitrified Clay,10",Circular,,,MH-1869,MH-109,Sewage,True,True,Our Agency,Our Agency,,20150518121939,Esri,752.51,753.96,0.425343465107764,340.90097037994354,"LINESTRING M (-88.12435175956229 41.79201975257364 0,-88.12443837709317 41.792017253140045 23.637900000000002,-88.12560093901682 41.791983693374725 340.90097000000003)",b59d83b8-a960-4069-961a-1e0973c96540
1335,1256-973,19800101,Vitrified Clay,10",Circular,,,MH-1256,MH-973,Sewage,True,True,Our Agency,Our Agency,,20150518121939,Esri,745.73,746.78,0.281433685740286,373.08966666091345,"LINESTRING M (-88.12014481715242 41.792733865567364 0,-88.12010168764567 41.7917105054424 373.08967000000007)",ac238dad-56c5-468e-8072-083634bfe7f0
1336,105-1257,19920101,Unknown,8",Circular,,,MH-105,MH-1257,Sewage,True,True,Our Agency,Our Agency,,20150518121939,Esri,0,747.4,557.694875955451,134.0159345591163,"LINESTRING M (-88.12368107800035 41.791303090147636 0,-88.12368189490783 41.79119896666945 37.942400000000006,-88.12368339217787 41.7910071456482 107.84162000000002,-88.12368395586891 41.79093531675934 134.01593000000003)",a61312b7-436d-43d4-80fb-1937774b12b6
1337,673-398,19790101,Unknown,8",Circular,,,MH-673,MH-398,Sewage,True,True,Our Agency,Our Agency,,20150518121939,Esri,746.76,749.62,1.69222805770821,169.00795297492667,"LINESTRING M (-88.125956337856 41.78980057048712 0,-88.12596836396605 41.7897975075566 3.4643100000000007,-88.12598840546357 41.789792406267445 9.23722,-88.12616190369599 41.78974823151163 59.21457000000001,-88.12620677275571 41.789736804896364 72.1397,-88.12639100119112 41.78968989943536 125.20784000000002,-88.12649741521777 41.7896628047177 155.86122000000003,-88.12654305474082 41.78965118487992 169.00795000000002)",626f42b3-ce33-4a5d-8c29-1a2a258694ed
1338,2169-1255,19800101,Vitrified Clay,12",Circular,,,MH-2169,MH-1255,Sewage,True,True,Our Agency,Our Agency,,20150518121939,Esri,735.89,739.02,1.1642766278134,268.8364539171745,"LINESTRING M (-88.12079149539694 41.79013346401922 0,-88.12148698259442 41.78961059963167 268.83645)",0c2e3c0a-b31c-4791-b22d-bb3b5bc9e366
1339,2134-1789,19370101,Unknown,6",Circular,,,MH-2134,MH-1789,Sewage,True,True,Our Agency,Our Agency,,20150518121939,Esri,708.94,710.56,6.35294605592494,25.49998041442573,"LINESTRING M (-88.14336737859097 41.77850012850167 0,-88.14336743836226 41.77843014876301 25.499980000000004)",09c83bc5-88d9-4eff-9da9-de1dbd5a4568
1340,651-1817,19690101,Vitrified Clay,10",Circular,,,MH-651,MH-1817,Sewage,True,True,Our Agency,Our Agency,,20150518121939,Esri,693.761,697.0500000000001,0.851889058059198,386.0831371039205,"LINESTRING M (-88.14468115413236 41.78035440513383 0,-88.14524464169655 41.78038349058203 154.05412,-88.14609343651122 41.780426242426515 386.08314000000007)",4ef93013-6da7-4186-8ba0-242d357e790e
1341,2161-30,19740101,Vitrified Clay,8",Circular,,,MH-2161,MH-30,Sewage,True,True,Private,Private,,20150518121939,Esri,745.52,746.54,0.731936647143673,139.35632325290103,"LINESTRING M (-88.12048267358317 41.77570404721534 0,-88.12063921015027 41.77606809029899 139.35632)",c7d0c6e7-e955-4fb7-9a7e-886d766d7ee1
1342,1571-2081,19650101,Vitrified Clay,8",Circular,,,MH-1571,MH-2081,Sewage,True,True,Our Agency,Our Agency,,20150518121939,Esri,742.22,743.4,0.470332246857482,250.8864760781564,"LINESTRING M (-88.12082384701704 41.77649895968403 0,-88.12169976893615 41.776288853346315 250.88648000000003)",e5462b03-87be-4675-89a2-ff498a9a086e
1343,589-1241,19590101,Unknown,8",Circular,,,MH-589,MH-1241,Sewage,True,True,Our Agency,Our Agency,,20150518121939,Esri,659.65,,-2.082298769872821,316.7893145517677,"LINESTRING M (-88.14737489770934 41.764722324695896 0,-88.14737555571492 41.764578155635824 52.53406000000001,-88.14737664166024 41.7643403375438 139.19307000000003,-88.14737761140898 41.764127764604396 216.65295000000003,-88.14737874793124 41.763879086365414 307.26931,-88.14737886665786 41.763852960648336 316.78931000000006)",009ed606-9818-4abf-b841-f41d264e6933
1344,1171-1765,19220101,Vitrified Clay,12",Circular,,,MH-1171,MH-1765,Sewage,True,True,Our Agency,Our Agency,,20150518121939,Esri,662.329,662.356,0.0335372828578583,80.5074165205281,"LINESTRING M (-88.1480738516868 41.765923904713375 0,-88.14784302975723 41.76578624459413 80.50742000000001)",5a3d3a1b-12fc-4240-822a-f55635445fec
1345,948-2376,19680101,Reinforced Concrete,30",Circular,,,MH-948,MH-2376,Sewage,True,True,Our Agency,Our Agency,,20150518121939,Esri,,0,-0,110.14379762854999,"LINESTRING M (-88.14678425503004 41.76947555340616 0,-88.14659807743038 41.76920733662497 110.14380000000001)",a5aa47f9-708f-4f7b-a6d1-6b8befa931c4
1346,2051-947,19680101,Reinforced Concrete,30",Circular,,,MH-2051,MH-947,Sewage,True,True,Our Agency,Our Agency,,20150518121940,Esri,659.88,,-1.7158700411211758,384.5745797676054,"LINESTRING M (-88.14653216896794 41.76910294563427 0,-88.14623755812464 41.768621867717854 192.84499000000002,-88.14595293741765 41.768140777389526 384.5745800000001)",a166319d-d552-4bbb-86cd-06b5dd817250
1347,1596-1177,19790101,Unknown,8",Circular,,,MH-1596,MH-1177,Sewage,True,True,Our Agency,Our Agency,,20150518121940,Esri,,0,-0,147.2114314567152,"LINESTRING M (-88.13885110965347 41.7846782302109 0,-88.13874756735274 41.78467667192871 28.244600000000005,-88.13862065116776 41.78467476421617 62.86518000000001,-88.13851215165914 41.78467313069326 92.46203000000001,-88.13840160718851 41.78467146928836 122.61668000000002,-88.13831144495707 41.78467011158656 147.21143000000004)",e0e67045-b98a-4765-99ec-a6ace7fa4d7b
1348,8-858,19660101,Unknown,8",Circular,,,MH-8,MH-858,Sewage,True,True,Our Agency,Our Agency,,20150518121940,Esri,677.3100000000001,,,162.27828489037978,"LINESTRING M (-88.1735384639178 41.76897836253676 0,-88.17353665383364 41.7690917879959 41.33404000000001,-88.17353574266188 41.769148788832865 62.10606000000001,-88.17353289864286 41.769326998607724 127.04854000000002,-88.17353135380854 41.76942367314001 162.27828000000002)",bbc4af0a-66cc-46d2-b5f9-75d4b2fd4902
1349,4-849,19680101,Vitrified Clay,12",Circular,,,MH-4,MH-849,Sewage,True,True,Our Agency,Our Agency,,20150518121940,Esri,673.876,673.825,0.056687879936015,89.96632094461076,"LINESTRING M (-88.17670527182122 41.76930150023946 0,-88.17652480352346 41.769389168405915 58.68683000000001,-88.17643564553441 41.76944314601235 89.96632000000001)",9529928f-bb5a-4216-9cec-d456e4bfb49c
1350,2358-577,19680101,Unknown,8",Circular,,,MH-2358,MH-577,Sewage,True,True,Our Agency,Our Agency,,20150518121940,Esri,,686.7299999999999,,221.49607833278108,"LINESTRING M (-88.17840898752561 41.76948466650009 0,-88.17844530511259 41.769393165461146 34.78282000000001,-88.17847076391516 41.76932901816618 59.167350000000006,-88.1785184445518 41.76920889180807 104.83179000000001,-88.1785600689467 41.76910401125265 144.70037000000002,-88.17859173846763 41.76902422124948 175.03143000000003,-88.17864025115217 41.7689019891008 221.49608000000003)",91b1241c-aa1f-4b39-a79f-810e31cbc41a
1351,883-1435,19730101,Unknown,8",Circular,,,MH-883,MH-1435,Sewage,True,True,Our Agency,Our Agency,,20150518121940,Esri,723.41,,,155.68552255386948,"LINESTRING M (-88.18142007580691 41.76895990112047 0,-88.18137822868819 41.76919837947714 87.64570000000002,-88.18134574621882 41.769383511870124 155.68552000000003)",e4260c9b-2c43-4e5c-9467-e1be2ac7742b
1352,2049-2050,20010101,Polyvinyl Chloride,8",Circular,,,MH-2049,MH-2050,Sewage,True,True,Our Agency,Our Agency,,20150518121940,Esri,683.1,685.2,0.641631807928955,327.29050742954223,"LINESTRING M (-88.14962691403346 41.778652715732534 0,-88.14975317521431 41.7786567098841 34.468920000000004,-88.14985944427477 41.778660074130606 63.48008000000001,-88.14987326508793 41.77866051126865 67.25312000000001,-88.14994652706679 41.778662828721494 87.25341000000002,-88.14995961059572 41.77866324216319 90.82517000000001,-88.15003287498669 41.77866555956485 110.82611000000001,-88.15005923087203 41.77866639483162 118.02121000000001,-88.1501559356882 41.778669455430055 144.42135000000002,-88.15016390512163 41.77866970673243 146.59697000000003,-88.1503022347801 41.77867408236735 184.36052000000004,-88.15032862555542 41.77867491762796 191.56513000000004,-88.15040257673972 41.77867725839687 211.75359000000003,-88.15042004069701 41.77867781021383 216.52118000000004,-88.15048053309995 41.77867972344035 233.03541000000004,-88.15051145945564 41.77868070273272 241.47822000000002,-88.15056688226946 41.77868245388434 256.60844000000003,-88.15058434381628 41.778683008373584 261.37542,-88.150642516117 41.77868484939671 277.25629000000004,-88.15066229417658 41.7786854732842 282.65561,-88.15073397819903 41.77868774180743 302.22513000000004,-88.15075041380572 41.77868826222776 306.71200000000005,-88.15082579389818 41.778690645511446 327.29051000000004)",e079d8bf-f248-4ed6-a3e9-6ca90a09d956
1353,1737-2370,19980101,Ductile Iron,6",Circular,,,MH-1737,MH-2370,Sewage,True,True,Private,Private,,20150518121940,Esri,681.3000000000001,0,6986.0772743703,9.752253993803835,"LINESTRING M (-88.18203569635648 41.78372049591678 0,-88.18200113019476 41.783727347168586 9.752250000000002)",48a47ce6-1402-4156-8757-835fc82b1daa
1354,1146-1957,19870101,Unknown,6",Circular,,,MH-1146,MH-1957,Sewage,True,True,Private,Private,,20150518121940,Esri,692.67,694.8,0.608100028938652,350.2713202822229,"LINESTRING M (-88.15591925671528 41.79107502297962 0,-88.15684639132843 41.790409756762564 350.27132000000006)",1f779fad-7bfe-4566-9051-56909bfab54c
1355,267-1435,19700101,Unknown,8",Circular,,,MH-267,MH-1435,Sewage,True,True,Our Agency,Our Agency,,20150518121940,Esri,723.41,686.8,29.507631559378,124.0695984912578,"LINESTRING M (-88.18089144935624 41.769367294971204 0,-88.1809220154472 41.769368386248566 8.34768,-88.18095189366238 41.76936945229562 16.50749,-88.18134574621882 41.769383511870124 124.06960000000002)",fa22f02b-b923-4553-9357-ff90c21de293
1356,2365-2362,19910101,Polyvinyl Chloride,6",Circular,,,MH-2365,MH-2362,Sewage,True,True,Private,Private,,20150518121940,Esri,689.3000000000001,690.1700000000001,1.11152643857497,78.27074280980527,"LINESTRING M (-88.17801726589973 41.78147782832894 0,-88.17811136111095 41.78127490382476 78.27074000000002)",bee23446-fc3c-4872-b841-dfa142ed2d4c
1357,566-1443,19860101,Vitrified Clay,6",Circular,,,MH-566,MH-1443,Sewage,True,True,Private,Private,,20150518121940,Esri,689.87,689.1,0.745426762521948,103.29653276666565,"LINESTRING M (-88.17464873670312 41.77967902909686 0,-88.17462541549483 41.779686263715185 6.885480000000001,-88.17442617078889 41.77974808095727 65.71274000000001,-88.17429887586437 41.77978757392496 103.29653000000002)",e1229fae-c066-4c31-9a62-671a2110238b
1358,1432-847,19780101,Vitrified Clay,8",Circular,,,MH-1432,MH-847,Sewage,True,True,Our Agency,Our Agency,,20150518121940,Esri,681.28,680,0.857836968613583,149.21250153961984,"LINESTRING M (-88.1713143311578 41.7727541393326 0,-88.171289814056 41.772875623330606 44.76990000000001,-88.1712885376642 41.77288194388873 47.09922000000001,-88.17124888989315 41.773078405980435 119.50038000000002,-88.17123261928982 41.773159030456284 149.21250000000003)",3eb3c4f6-5212-427c-9552-3c89ec35e22c
1359,843-2349,19720101,Vitrified Clay,8",Circular,,,MH-843,MH-2349,Sewage,True,True,Our Agency,Our Agency,,20150518121940,Esri,682.3599999999999,686.42,1.50061176819914,270.5563214976182,"LINESTRING M (-88.17781432633758 41.77307647280424 0,-88.17780893499588 41.77305630364768 7.495140000000001,-88.17780566537053 41.77304407857642 12.038240000000002,-88.17780277362972 41.773033256784274 16.059710000000003,-88.17779309117485 41.772997029221756 29.522290000000005,-88.17778041800459 41.77294963399144 47.13523000000001,-88.17776302226196 41.772884561813704 71.31703000000002,-88.1777243808334 41.77274000550327 125.03618000000002,-88.17768739161438 41.77260164141987 176.45437,-88.17768457976767 41.77259112135423 180.36376,-88.17761970006553 41.77234841673875 270.55632)",eb201323-7c95-4787-b7f2-f2ee9e5a9280
1360,2347-2348,19720101,Vitrified Clay,8",Circular,,,MH-2347,MH-2348,Sewage,True,True,Our Agency,Our Agency,,20150518121940,Esri,674.41,681.79,5.86454639445336,125.84093472224785,"LINESTRING M (-88.1785500114823 41.77210417054833 0,-88.17850675006261 41.77192868163584 65.02619000000001,-88.17849833840934 41.771894560890495 77.66940000000001,-88.17846629156531 41.77176455818019 125.84093000000001)",774c37bc-17b7-4eff-a179-3e307fe57c31
1361,261-1700,19660101,Vitrified Clay,8",Circular,,,MH-261,MH-1700,Sewage,True,True,Our Agency,Our Agency,,20150518121940,Esri,669.98,672.89,1.39937481872123,207.95000460699822,"LINESTRING M (-88.17495359344316 41.772111640141496 0,-88.17494102081697 41.77195144796688 58.47310000000001,-88.17493525168545 41.771877958564836 85.29811000000001,-88.17490887745997 41.771541943069664 207.95000000000002)",d7e62eb2-1d85-4d9c-a1e4-3bd6b0f62028
1362,2348-1115,19680101,Unknown,8",Circular,,,MH-2348,MH-1115,Sewage,True,True,Our Agency,Our Agency,,20150518121940,Esri,671.7800000000001,674.41,1.64905623881897,159.48516115396797,"LINESTRING M (-88.17846629156531 41.77176455818019 0,-88.17845047917166 41.77169659805697 25.136830000000003,-88.17844090817955 41.7716554646043 40.351130000000005,-88.17836597041877 41.77133337246652 159.48516000000004)",018a13b7-a584-4c7d-881f-446b6b8fc678
1363,1420-1114,19720101,Vitrified Clay,8",Circular,,,MH-1420,MH-1114,Sewage,True,True,Our Agency,Our Agency,,20150518121941,Esri,673.89,684.75,5.06336317523121,214.48194854211852,"LINESTRING M (-88.17959499172717 41.77168961689362 0,-88.1795664124507 41.771635737746955 21.12421,-88.1794682956972 41.77145076334059 93.64652000000001,-88.17946036220431 41.771435798559985 99.51328000000001,-88.17930482253618 41.77114256017314 214.48195000000004)",a40c87a4-381d-4f53-8cb2-901fed6fa1c3
