OBJECTID,FACILITYID,FACILITYNAME,LARGEMETER,INSTALLDATE,LOCDESC,ROTATION,ACCOUNTID,LOCATIONID,CRITICAL,ENABLED,ACTIVEFLAG,OWNEDBY,MAINTBY,SUMFLOW,LASTUPDATE,LASTEDITOR,geometry,ResourceID
177,103654,,,,1009 Anne Rd ,,,37712,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13153912772373 41.771950464612104),164bfadb-835d-46ff-b708-d353c2078649
178,103655,,,,316 S Julian St ,,,37676,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13621653162727 41.77184988734578),97b47a0e-ac5f-4956-9ad0-d4a5ef5f14bf
179,103656,,,,311 S Julian St ,,,37650,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13674458862806 41.77182197414527),53a20228-5f29-46e0-a4bc-8c18e18521fc
180,103657,,,,229 S Sleight St ,,,37416,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14101615342149 41.771667143534835),fbbbeecb-abdf-4993-9b1e-4058b8a1f447
181,103658,,,,710 Highland Av ,,,37658,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13746854906455 41.77166496258268),ee9d1dda-0db8-4771-b039-6d9b371951a5
182,103659,,,,224 E Chicago Av ,,,37392,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14432751973261 41.77158764250181),4e01b658-04e3-41f7-985a-ae3d27bd0194
183,103660,,,,937 Anne Rd ,,,37700,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1341684115934 41.771369508732896),b05be0f9-35a4-4602-acf6-a2097251de75
184,103661,,,,330 S Columbia St ,,,37580,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13743004757427 41.771152181744185),fac6aed2-e962-4f0b-b09d-f828372d8a74
185,103662,,,,330 S Julian St ,,,37682,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13594536261346 41.771083234227966),82013c4b-9752-4fe1-86d9-076afd30be7c
186,103663,,,,331 S Julian St ,,,37644,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13663835868536 41.77114082875512),9879a995-0d34-4ec8-8000-e1945628d933
187,103664,,,,347 S Columbia St ,,,37554,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13796889262801 41.770891623531064),d94b2cab-05dc-4553-9fe3-790f5f5baea5
188,103665,,,,304 S Loomis St ,,,37356,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14175780617632 41.77097482827916),4fcea32c-816f-4274-9be2-c1464b19981c
189,103666,,,,349 S Columbia St ,,,37556,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13795535557254 41.77074038069686),e0a4cf8b-47ad-481e-af06-ffa15cd5c950
190,103667,,,,352 S Columbia St ,,,37574,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13722285825168 41.7705841142711),61c5ee9c-4943-46c1-9f9a-124b6292a261
191,103668,,,,215 Center St ,,,29280,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14650071053586 41.77798203310039),d38383e8-b3e6-4c66-a2a5-23416e5d9bc0
192,103669,,,,230 Center St 100,,,29118,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14597440277646 41.77838941426839),743ab4d8-b783-4bff-80a5-11f43d4e584e
193,103670,,,,226 Center St ,,,29120,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14597481269078 41.77824981990309),65dbe65f-188e-4641-9493-8a8d912f6438
194,103671,,,,224 N Loomis St ,,,28592,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14180524057868 41.777926978281045),ea51f0d0-a77b-4729-9992-477982144f90
195,103672,,,,140 N Loomis St ,,,28580,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14187764462953 41.776992767495095),5164f754-e48a-4764-867a-e3ff25d35897
196,103673,,,,130 N Loomis St ,,,28576,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14187846922707 41.77671308173707),1deb5b34-8f14-49fa-ac28-84590fa7db86
197,103674,,,,122 N Loomis St ,,,28566,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14183849947106 41.77646074765133),4c2602af-e37f-49d6-ac99-fe96d3795126
198,103675,,,,122 N Sleight St ,,,28332,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.140518013438 41.77643328571825),ad824f1b-4bce-4b81-92f2-b4a1ff687a8e
199,103676,,,,,,,28234,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13969393987499 41.77635417496168),e39dd3cc-8014-441f-9c05-36bbc695b1ae
200,103677,,,,415 E Franklin Av ,,,28558,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14165849151449 41.77602895630576),a1b49dc9-44cc-4fe8-9c04-3c319aafe0da
201,103678,,,,107 N Wright St ,,,28240,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13971043536932 41.776075813927754),72e4d425-d2de-4698-b53d-993a6154ec52
202,103679,,,,28 N Loomis St Dn,,,28546,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14197091840154 41.77569252950198),7e734319-93b8-402e-be24-3dff9e70a9b5
203,103680,,,,26 N Sleight St ,,,28324,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1405685134965 41.775664932578515),a8f37bae-4031-4f93-9e0e-678dcc447825
204,103681,,,,7 N Wright St ,,,28254,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1397842892063 41.77509123756226),978aa274-95f5-4717-bfbf-c70fe5f9e598
205,103682,,,,21 N Wright St ,,,28250,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13968605950181 41.77543593117632),89e32ec2-de28-4e9a-a4e8-0846fadc1052
206,103683,,,,8 S Columbia St ,,,28008,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1378008564237 41.77464685385168),56e26062-6592-4e43-bfc4-17c2f8aea488
207,103684,,,,12 S Columbia St ,,,28006,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13783496443281 41.77452424902109),82db987e-56e9-4d21-b315-a2ee5a273faa
208,103685,,,,20 S Sleight St ,,,28304,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14062995806773 41.77446006704623),747e75c3-a82c-43bc-a0b0-08c592a692e7
209,103686,,,,21 S Wright St ,,,28262,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13980849796536 41.77426492977758),c8c8ac89-f46c-4017-88b4-0b971bc5f38d
210,103687,,,,106 S Columbia St ,,,27998,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13786309115807 41.77364372381879),792b84c1-4af9-4eb1-90cf-12c9c8ff4abd
211,103688,,,,39 S Julian St ,,,27620,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13703193082198 41.77367998604863),d7b869ca-4f79-49e4-b089-3c54c25dda6c
212,103689,,,,303 S Columbia St ,,,37548,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13814292889171 41.77155222678398),36775574-e6ee-4b9f-bf0c-c322c2d60843
213,103690,,,,305 S Wright St ,,,37476,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13966971728443 41.77128183082805),a0ac6a86-584c-4eba-86bf-42b03947332c
214,103691,,,,331 S Wright St ,,,37480,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1394335022423 41.77060105850611),0818785d-68ab-4159-99b2-f43e377a3d2d
215,103692,,,,340 N Sleight St ,,,28414,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14029920067357 41.77937499156517),84a06fbe-85e9-400c-bb9a-6f0edded4210
216,103693,,,,321 N Wright St ,,,28192,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13945119488262 41.77887250431625),f927b699-8b8e-4617-8a57-348e77eaedac
217,103694,,,,338 N Sleight St Hm,,,28184,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14036221232885 41.779190702144064),20781d18-4a55-4893-87bf-01160117dbb9
218,103695,,,,423 North Av ,,,28382,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14120379084957 41.77859004332113),9659cee8-7925-42c0-87ba-186391f92f46
219,103696,,,,529 School St Up,,,28212,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13965721206692 41.7775131168027),4191f13b-b725-43a6-a772-d77f74219311
220,103697,,,,215 N Columbia St ,,,28064,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13820108334968 41.77775776932867),8d951fe3-bd9a-4669-99dc-3649e9b66be3
221,103698,,,,209 N Columbia St ,,,28066,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13822474639973 41.77761862954205),fba5e023-7fea-430b-9ee3-46c25f45ecca
222,103699,,,,94 Quail Hollow Ct ,,,27322,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13146718817546 41.77554107889578),a520b177-7dcb-4e2f-acf6-2f6ded274b7c
223,103700,,,,1023 Jupiter Ct ,,,27128,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13069627264822 41.77491037653534),04e6f4ac-f4a6-4c0e-9f10-32b9279081a8
224,103701,,,,1024 Jupiter Ct ,,,27132,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13069671680483 41.774530432792496),c8702a7a-96bc-4bff-8837-9b86a1a9602c
225,103702,,,,415 Dillman Ct ,,,85746,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1311083756184 41.77986239814846),62ce87b7-02ec-4154-b9f3-8370da1a8355
226,103703,,,,332 Camarie Ct ,,,86980,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13202415630862 41.77949654577761),20506ea1-038b-4d3d-871a-495165f9e575
227,103704,,,,319 Jamatt Ct ,,,27980,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1312775391863 41.779332093829545),4fa77ac3-b86a-4277-9b0b-ae09de730cb1
228,103705,,,,315 Jamatt Ct ,,,27978,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1313311759175 41.7792697857829),f35bd91e-fd9d-48f1-a3cf-1a21d0b76616
229,103706,,,,1060 Mattande Ln ,,,27918,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13047661670234 41.779079361389826),d9852f2c-ec4e-4c89-8d58-c5293d97b13e
230,103707,,,,339 N Charles Av ,,,90066,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13005393900104 41.77890827189443),0f6cd74c-730f-48a8-bad1-67a47de0c565
231,103708,,,,331 N Charles Av ,,,27926,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.130351636452 41.77878333623711),549bad5d-341e-452f-8fb9-b7c2584b59d5
232,103709,,,,1155 Milburn Ct ,,,27182,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.129222425866 41.77713434787454),fba7c7fa-fd65-45cf-9b3e-dcbb49db3362
233,103710,,,,313 White Oak Dr ,,,37690,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1351115485289 41.77051280256174),a388bd5e-f068-49cd-9e1a-30f420c5d006
234,103711,,,,520 N Brainard St ,,,23268,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14296667054647 41.78143274006905),3a29dbdd-8914-450c-aa7e-065c0aad4188
235,103712,,,,517 N Loomis St ,,,23260,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14215061633388 41.78135916508011),648e0501-d78b-4b15-b3cc-cf4f5a203cd6
236,103713,,,,934 Monticello Dr ,,,24370,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13373070103154 41.78282949272325),b2245284-bc6b-42b8-85e6-1ab3ce2fe30b
237,103714,,,,732 N Brainard St ,,,23296,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14277269297405 41.78380372250353),7139757b-10e9-47a3-a187-b42841a05ce7
238,103715,,,,339 Camarie Ct ,,,84910,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13247066797241 41.77964005644868),0bfba631-927c-495e-8555-524197abd8c8
239,103716,,,,,,,0,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14641584063689 41.780306097161315),fd125823-fe48-4b65-bf2a-53f489dfd305
240,103717,,,,590 Windham Ln ,,,24116,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13886088062459 41.78420872849989),52d1e41c-2446-4a57-b741-763023f9d683
241,103718,,,,705 N Wright St ,,,24074,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13897334450336 41.7829455869144),ee70faeb-3716-4b2d-ad9c-a3adbf5b5f8f
242,103719,,,,621 E Benton Av ,,,28080,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13865366703249 41.77503494623295),2532a55a-8088-471b-8ab6-5ab121dc3b07
243,103720,,,,5 S Columbia St ,,,28084,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13836952535566 41.77466047217611),0b954860-8bf8-49c2-b992-f3a321848bca
244,103721,,,,105 S Columbia St ,,,28096,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13844613827187 41.77367378436209),8367e1b5-7c52-4f48-a7fb-6163c636fd47
245,103722,,,,203 S Columbia St ,,,37532,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13847849351174 41.77263151292148),6bb2aaf4-0d5f-4ab9-ab94-6d91b2b7374d
246,103723,,,,119 S Columbia St ,,,28098,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13847299486306 41.773333609349955),f24c2c14-67c8-49a9-aff5-5f6baa064ac8
247,103724,,,,127 S Columbia St ,,,28100,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13851771066962 41.773063054639536),89009a22-5b7b-4885-9589-55bfff1c0452
248,103725,,,,321 S Columbia St ,,,37550,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1380640321706 41.771196582940526),c82f9926-3e40-4c22-806c-967f9fcce327
249,103726,,,,346 S Wright St ,,,37504,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13863548187545 41.77036047578525),c12b64a5-1c06-4bed-950d-c9e0baddb613
250,103727,,,,1033 Colonial Ct ,,,27206,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13013159367821 41.77751778650332),75bee7a8-d599-4bbe-b2fd-cc646528bd50
251,103728,,,,1037 Colonial Ct ,,,27208,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1298447385172 41.777493414660626),2dae65ac-f527-4891-87dd-3630d67acb32
252,103729,,,,1040 Catherine Av ,,,121004,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13069553757079 41.77310560475133),cf349655-9e68-4b90-9824-a987d54c746d
253,103730,,,,1045 Catherine Av ,,,121038,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13021069525544 41.773103922060166),40b185f2-d5d1-4f98-85e6-a1f8dcc5f75f
254,103731,,,,1050 Catherine Av ,,,121008,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13076313562918 41.77275939890701),34bf5231-5d20-4d5e-9aa6-cc7e23b5b78f
255,103732,,,,841 N Brainard St ,,,23334,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14330546419627 41.785365653197864),e0b21622-73e8-46b8-8a2e-62865bf3c923
256,103733,,,,816 Center St ,,,22990,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14556508234443 41.78462926620941),3e483ec6-b7d9-4ccb-8f19-b21658307475
257,103734,,,,835 N Ellsworth St ,,,23460,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14473695157295 41.78516355508246),1eb45252-0552-4a91-8200-7e27769647a4
258,103735,,,,116 S Charles Av ,,,38910,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12856390248211 41.77269484005885),090efec6-8763-4f15-97be-cba195df41b6
259,103736,,,,707 Center St ,,,22912,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1462113642084 41.78333795120186),49071e60-5420-4c75-a618-4cdf637f974b
260,103737,,,,615 N Loomis St ,,,23246,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14203125466416 41.78227805040317),cf325635-5c1c-43db-9dff-8e9f5a6e09c4
261,103738,,,,,,,0,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14430303732668 41.77941519832329),530c1d8d-7bb2-4ef5-a9ad-fc15e0ba8262
262,103739,,,,340 N Wright St ,,,28164,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13889506190282 41.77933917347814),abc2cce7-c9c2-4453-a23c-57dc59c13dfc
263,103740,,,,105 E Benton Av ,,,29162,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14607112908503 41.775256830725404),74946d0a-0137-466c-b9b6-70b69fd3e0a1
264,103741,,,,,,,0,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14191780979739 41.77820416897637),2cb2fe97-c3e7-4110-8f6a-47b3a2dea6a4
265,103742,,,,340 S Julian St ,,,37686,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1356507200878 41.77070347613344),ddaf3769-a251-4e75-9787-159686ee8b67
266,103745,,,,,,,0,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13089031943609 41.77378557440227),5a21174e-c34f-4422-a1fe-2996c9ece3fd
